EntregaID;Dia;Mes;Anio;NombreCliente;Direccion;NombreEmpleadoEntrega;PuestoEmpleadoEntrega;CiudadEntrega;NombreProducto;Descripción;Peso;TiempoEntrega;EstadoEntrega;CostoEnvio;PrecioProducto
279;Viernes;Febrero;;Andrés González;Dirección 157;Empleado 157;Puesto 157;Chimaltenango; Envío nocturno; Envío nocturno;4.62;68;Devolución;19.76;58.83
615;Sábado;Abril;;Alejandro Fernández;Dirección 158;Empleado 158;Puesto 158;Sumpango; Envío de alimentos perecederos; Envío de alimentos perecederos;7.8;53;Devolución;24.09;32.73
23;Viernes;Febrero;2023;Lorena Navarro;Dirección 159;Empleado 159;Puesto 159;San Pablo Jocopilas; Envío nocturno; Envío nocturno;3.77;97;Entregado;25.98;44.68
749;Domingo;Mayo;2022;Adriana Delgado;Dirección 160;Empleado 160;Puesto 160;Chimaltenango; Bulto ligero; Bulto ligero;5.18;120;Pendiente;32.2;79.96
502;Domingo;Mayo;2023;María Reyes;Dirección 161;Empleado 161;Puesto 161;Nebaj; Envío frágil; Envío frágil;4.94;86;;44.32;31.23
199;Domingo;Agosto;2021;Felipe Moreno;Dirección 162;Empleado 162;Puesto 162;Jalapa; Paquete de accesorios; Paquete de accesorios;3.82;11;Pendiente;30.69;
943;Miércoles;Junio;2020;Marcela Aguilar;Dirección 163;Empleado 163;Puesto 163;Patzún; Caja de herramientas; Caja de herramientas;8.89;22;En Bodega;44.53;
510;Miércoles;Noviembre;;Antonia Peralta;Dirección 164;Empleado 164;Puesto 164;Ostuncalco; Envío de documentos; Envío de documentos;3.42;8;Recolectado;22.06;
60;Martes;Agosto;2023;Carmen González;Dirección 165;Empleado 165;Puesto 165;San Cristóbal Verapaz; Caja de regalo; Caja de regalo;7.98;12;Recolectado;39.73;70.17
175;Jueves;Junio;2022;David Flores;Dirección 166;Empleado 166;Puesto 166;Villa Nueva; Envío de productos frágiles; Envío de productos frágiles;6.61;105;Recolectado;39.34;42.86
862;Jueves;Diciembre;2020;Pedro Pérez;Dirección 167;Empleado 167;Puesto 167;Sumpango; Caja de muebles pequeños; Caja de muebles pequeños;9.67;52;En Bodega;23.59;20.36
598;Martes;Octubre;2021;Valeria Villalobos;Dirección 168;Empleado 168;Puesto 168;Nebaj; Paquete mediano; Paquete mediano;8.37;40;Recolectado;10.03;53.01
117;Sábado;Diciembre;2022;Roberto Mendoza;Dirección 169;Empleado 169;Puesto 169;Cobán; Envío aéreo; Envío aéreo;5.7;66;Recolectado;13.68;40.54
890;Martes;Noviembre;2021;Andrés Ortega;Dirección 170;Empleado 170;Puesto 170;Coatepeque; Envío económico; Envío económico;0.89;92;Recolectado;31.63;4.13
583;Viernes;Julio;2023;Luis Espinoza;Dirección 171;Empleado 171;Puesto 171;Nebaj; Envío de artículos personales; Envío de artículos personales;9.17;110;Devolución;13.81;4.95
330;Viernes;Agosto;2022;Elena Bravo;Dirección 172;Empleado 172;Puesto 172;Antigua Guatemala; Envío de juguetes; Envío de juguetes;0.15;53;Devolución;5.82;50.59
916;Jueves;Octubre;2020;Felipe Gómez;Dirección 173;Empleado 173;Puesto 173;Coatepeque; Carga industrial; Carga industrial;3.09;68;Entregado;34.25;15.2
960;Viernes;Septiembre;2022;Juan Montes;Dirección 174;Empleado 174;Puesto 174;La Gomera; Envío de documentos; Envío de documentos;3.41;59;Recolectado;21.61;80.76
574;Miércoles;Octubre;2023;Pedro Ortega;Dirección 175;Empleado 175;Puesto 175;Jocotenango; Caja de regalo; Caja de regalo;2.52;28;Recolectado;46.34;76.66
767;Lunes;Mayo;2023;Gabriel González;Dirección 176;Empleado 176;Puesto 176;Chicacao; Paquete de accesorios; Paquete de accesorios;4.11;120;Recolectado;31.95;41.64
328;Martes;Agosto;2022;Pedro Peralta;Dirección 177;Empleado 177;Puesto 177;Sololá;;;1.56;4;En Bodega;20.12;
329;Domingo;Abril;2021;Alejandro Paredes;Dirección 178;Empleado 178;Puesto 178;Sanarate; Envío de productos electrónicos; Envío de productos electrónicos;4.43;107;En Bodega;13.17;92.19
924;Lunes;Agosto;2020;Roberto Ríos;Dirección 179;Empleado 179;Puesto 179;Cantel; Envío internacional; Envío internacional;4.44;21;;44.38;
296;Domingo;Febrero;;Adriana Aguilar;Dirección 180;Empleado 180;Puesto 180;Cobán; Envío de productos de limpieza; Envío de productos de limpieza;3.16;93;Devolución;43.02;73.9
547;Domingo;Octubre;;Paula Pérez;Dirección 181;Empleado 181;Puesto 181;Huehuetenango; Envío internacional; Envío internacional;3.52;100;Entregado;39.69;64.82
305;Martes;Septiembre;2020;María Hernández;Dirección 182;Empleado 182;Puesto 182;Villa Nueva; Envío de artículos personales; Envío de artículos personales;4.96;4;Entregado;11.41;43.05
594;Miércoles;Diciembre;2022;José Aguilar;Dirección 183;Empleado 183;Puesto 183;San Pablo Jocopilas; Caja de mercancía; Caja de mercancía;7.55;20;Recolectado;49.7;87.72
863;Sábado;Octubre;2021;Joaquín Aguilar;Dirección 184;Empleado 184;Puesto 184;Quetzaltenango;;;6;45;Devolución;14.31;33.41
896;Miércoles;Marzo;;María Paredes;Dirección 185;Empleado 185;Puesto 185;Patulul; Envío a zona remota; Envío a zona remota;8.64;24;Entregado;30.95;23.9
253;Jueves;Junio;;Laura Núñez;Dirección 186;Empleado 186;Puesto 186;Jalapa; Caja grande; Caja grande;0.18;89;Pendiente;28.72;50.86
550;Martes;Febrero;2020;María Pérez;Dirección 187;Empleado 187;Puesto 187;Villa Canales; Envío económico; Envío económico;4.06;89;En Bodega;24.35;91.41
190;Sábado;Mayo;2022;Carmen Quirós;Dirección 188;Empleado 188;Puesto 188;San Pedro Sacatepéquez; Caja de ropa; Caja de ropa;9.48;24;Devolución;22.94;
782;Miércoles;Julio;2022;Joaquín Pérez;Dirección 189;Empleado 189;Puesto 189;Coatepeque; Caja de mercancía; Caja de mercancía;9.06;85;Pendiente;29.21;7.05
248;Jueves;Octubre;2020;Sebastián Zamora;Dirección 190;Empleado 190;Puesto 190;San Marcos; Caja pequeña; Caja pequeña;3.15;95;Recolectado;30.14;30.25
433;Domingo;Octubre;2020;Elena Ramírez;Dirección 191;Empleado 191;Puesto 191;Cantel; Caja de mercancía; Caja de mercancía;1.02;113;Devolución;15.36;
307;Martes;Marzo;2021;Luis Ochoa;Dirección 192;Empleado 192;Puesto 192;Sumpango; Envío marítimo; Envío marítimo;3.41;86;En Bodega;27.01;41.87
944;Jueves;Marzo;2022;Rosa Acosta;Dirección 193;Empleado 193;Puesto 193;Ostuncalco; Envío de productos electrónicos; Envío de productos electrónicos;8.31;6;Pendiente;28.3;47.27
438;Martes;Julio;;Manuel Ortega;Dirección 194;Empleado 194;Puesto 194;La Gomera; Envío ecológico; Envío ecológico;3.12;50;Recolectado;11.15;66.17
912;Domingo;Febrero;2023;Sebastián Acosta;Dirección 195;Empleado 195;Puesto 195;Malacatán; Envío aéreo; Envío aéreo;0.29;117;Pendiente;21.22;88.29
529;Viernes;Enero;2021;Marcela Ortega;Dirección 196;Empleado 196;Puesto 196;San Cristóbal Verapaz; Caja pequeña; Caja pequeña;2.35;18;Recolectado;36.23;51.34
622;Martes;Mayo;;Valeria Araya;Dirección 197;Empleado 197;Puesto 197;Escuintla; Caja de muebles pequeños; Caja de muebles pequeños;2.28;13;;32.26;1.08
413;Domingo;Diciembre;2023;Natalia Ramírez;Dirección 198;Empleado 198;Puesto 198;Patulul; Caja de mercancía; Caja de mercancía;5.93;44;Pendiente;8.72;39.79
362;Viernes;Mayo;2020;Patricia Peralta;Dirección 199;Empleado 199;Puesto 199;Nebaj; Paquete pequeño; Paquete pequeño;9.98;73;En Bodega;39.18;74.96
40;Miércoles;Abril;;Roberto Delgado;Dirección 200;Empleado 200;Puesto 200;Barberena; Envío internacional; Envío internacional;6.93;70;En Bodega;26.91;29.4
188;Jueves;Agosto;;Rosa Pérez;Dirección 201;Empleado 201;Puesto 201;Quetzaltenango; Envío de material impreso; Envío de material impreso;3.49;18;Entregado;48.98;31.39
853;Miércoles;Diciembre;2020;Rosa Duarte;Dirección 202;Empleado 202;Puesto 202;Sumpango; Paquete de accesorios; Paquete de accesorios;7.17;60;En Bodega;25.02;30.41
143;Martes;Octubre;2023;Óscar Morales;Dirección 203;Empleado 203;Puesto 203;Jalapa; Bulto pesado; Bulto pesado;7.2;63;Entregado;26.74;
882;Sábado;Mayo;2021;Lucía Ochoa;Dirección 204;Empleado 204;Puesto 204;Jalapa; Envío de productos frágiles; Envío de productos frágiles;3.26;82;Recolectado;35.99;3.67
949;Jueves;Noviembre;2022;Isabel Cordero;Dirección 205;Empleado 205;Puesto 205;San Pedro Ayampuc; Caja de muebles pequeños; Caja de muebles pequeños;1.59;22;En Bodega;18.58;70.04
707;Sábado;Noviembre;2020;Ricardo Ríos;Dirección 206;Empleado 206;Puesto 206;Villa Canales; Caja de ropa; Caja de ropa;8.44;25;Pendiente;12.61;83.5
65;Domingo;Julio;2022;Francisco Ortega;Dirección 207;Empleado 207;Puesto 207;San Francisco El Alto; Envío express; Envío express;7.82;108;Pendiente;16.47;9.68
134;Domingo;Marzo;2023;Daniel Ochoa;Dirección 208;Empleado 208;Puesto 208;San Francisco El Alto; Caja pequeña; Caja pequeña;9.67;92;Entregado;20.55;62.46
844;Jueves;Agosto;;Antonia Ortega;Dirección 209;Empleado 209;Puesto 209;Barberena; Paquete de accesorios; Paquete de accesorios;6.76;113;Pendiente;9.27;59.84
932;Miércoles;Mayo;2021;Roberto Montes;Dirección 210;Empleado 210;Puesto 210;San Cristóbal Verapaz; Paquete mediano; Paquete mediano;2.62;48;Devolución;38.3;
118;Miércoles;Mayo;;Juan Quirós;Dirección 211;Empleado 211;Puesto 211;Escuintla; Caja de muebles pequeños; Caja de muebles pequeños;7.21;82;En Bodega;46.48;94.63
93;Miércoles;Enero;2023;Miguel Sánchez;Dirección 212;Empleado 212;Puesto 212;Sanarate; Envío express; Envío express;1.95;95;Recolectado;48.99;6.66
729;Sábado;Marzo;2022;Víctor Gómez;Dirección 213;Empleado 213;Puesto 213;Barberena; Envío frágil; Envío frágil;4.62;7;Pendiente;19.82;89.04
981;Miércoles;Octubre;2022;Francisco Paredes;Dirección 214;Empleado 214;Puesto 214;San José Pinula; Envío de productos de limpieza; Envío de productos de limpieza;6.57;38;Entregado;31.91;
471;Domingo;Abril;2023;Luis Delgado;Dirección 215;Empleado 215;Puesto 215;Petapa; Caja de ropa; Caja de ropa;0.85;41;;37.28;39.2
329;Sábado;Noviembre;;Gabriel Ochoa;Dirección 216;Empleado 216;Puesto 216;La Gomera; Caja de herramientas; Caja de herramientas;9.45;15;Recolectado;22.42;8.54
651;Lunes;Diciembre;2021;Lorena Valverde;Dirección 217;Empleado 217;Puesto 217;Mazatenango; Caja de tecnología; Caja de tecnología;8.86;47;Pendiente;45.74;66.48
984;Viernes;Octubre;2020;Laura Flores;Dirección 218;Empleado 218;Puesto 218;San Benito; Envío de documentos; Envío de documentos;0.62;58;Pendiente;18.59;
254;Viernes;Mayo;2020;David Mendoza;Dirección 219;Empleado 219;Puesto 219;Retalhuleu; Paquete de productos químicos; Paquete de productos químicos;0.82;100;Recolectado;25.32;16.06
995;Jueves;Mayo;2023;Gabriel Rojas;Dirección 220;Empleado 220;Puesto 220;Jutiapa; Envío de juguetes; Envío de juguetes;4.62;88;Entregado;38.46;57.42
552;Domingo;Mayo;2022;Sofía Peralta;Dirección 221;Empleado 221;Puesto 221;Totonicapán; Envío urgente; Envío urgente;5.05;56;Recolectado;11.12;
440;Domingo;Enero;2022;Manuel Montes;Dirección 222;Empleado 222;Puesto 222;Guatemala City; Envío de artículos de belleza; Envío de artículos de belleza;6.12;60;Entregado;13.6;88.91
724;Martes;Junio;2020;Juan Ramírez;Dirección 223;Empleado 223;Puesto 223;Santa Cruz del Quiché; Caja pequeña; Caja pequeña;4.14;96;Entregado;48.24;70.78
323;Domingo;Mayo;2021;Óscar Araya;Dirección 224;Empleado 224;Puesto 224;Chicacao; Paquete pequeño; Paquete pequeño;5.71;111;Pendiente;46.49;15.24
29;Martes;Abril;;Natalia Ramírez;Dirección 225;Empleado 225;Puesto 225;La Gomera; Carga voluminosa; Carga voluminosa;9.38;69;Pendiente;14.72;92.17
84;Sábado;Marzo;2020;David Ríos;Dirección 226;Empleado 226;Puesto 226;Malacatán; Paquete de documentos legales; Paquete de documentos legales;1.78;119;Devolución;35.39;4.92
443;Sábado;Septiembre;2021;Marina Prieto;Dirección 227;Empleado 227;Puesto 227;Mixco; Envío nocturno; Envío nocturno;0.18;67;Entregado;32.21;35.16
262;Sábado;Junio;2023;Juan Rodríguez;Dirección 228;Empleado 228;Puesto 228;Mixco; Envío de productos frágiles; Envío de productos frágiles;8.5;60;En Bodega;24.8;17.39
659;Sábado;Junio;2021;Catalina Vargas;Dirección 229;Empleado 229;Puesto 229;Guatemala City; Caja grande; Caja grande;1.05;118;Pendiente;27.66;3.87
121;Sábado;Enero;;Sebastián Ramírez;Dirección 230;Empleado 230;Puesto 230;Malacatán; Envío de juguetes; Envío de juguetes;5.52;67;Pendiente;45.99;21.64
492;Viernes;Septiembre;2023;David Rojas;Dirección 231;Empleado 231;Puesto 231;San Pedro Sacatepéquez; Caja pequeña; Caja pequeña;8.42;73;En Bodega;25.75;
411;Miércoles;Agosto;2020;Laura Flores;Dirección 232;Empleado 232;Puesto 232;Sanarate; Caja de tecnología; Caja de tecnología;2.63;71;Recolectado;39;
540;Sábado;Agosto;2022;Carolina Rodríguez;Dirección 233;Empleado 233;Puesto 233;Escuintla; Caja de mercancía; Caja de mercancía;1.77;117;;6.25;48.68
246;Miércoles;Agosto;2020;Rosa Montes;Dirección 234;Empleado 234;Puesto 234;San Pedro Ayampuc; Envío a zona remota; Envío a zona remota;3.41;12;Recolectado;20.79;73.47
216;Sábado;Mayo;2020;Pedro Rodríguez;Dirección 235;Empleado 235;Puesto 235;Jacaltenango; Paquete de libros; Paquete de libros;1.24;44;Pendiente;45.93;20.64
247;Jueves;Enero;2020;Ana Araya;Dirección 236;Empleado 236;Puesto 236;Asunción Mita; Caja de tecnología; Caja de tecnología;1.14;29;En Bodega;9.98;31.68
395;Miércoles;Noviembre;2021;María Delgado;Dirección 237;Empleado 237;Puesto 237;Escuintla; Envío ecológico; Envío ecológico;0.97;43;En Bodega;44.29;26.42
468;Domingo;Octubre;2023;Antonia Hernández;Dirección 238;Empleado 238;Puesto 238;Villa Nueva; Caja de tecnología; Caja de tecnología;7.77;33;Entregado;46.64;
753;Sábado;Junio;2022;Catalina Montes;Dirección 239;Empleado 239;Puesto 239;San Pedro Ayampuc; Envío de productos frágiles; Envío de productos frágiles;5.38;7;Entregado;37.09;26.33
44;Martes;Agosto;2020;Clara Silva;Dirección 240;Empleado 240;Puesto 240;San Benito; Envío de juguetes; Envío de juguetes;4.57;100;Pendiente;48.36;
200;Martes;Abril;2023;Miguel López;Dirección 241;Empleado 241;Puesto 241;Mazatenango; Envío de alimentos perecederos; Envío de alimentos perecederos;4.16;87;En Bodega;34.94;34
763;Sábado;Marzo;2020;Andrés Espinoza;Dirección 242;Empleado 242;Puesto 242;Patzún; Paquete mediano; Paquete mediano;2.22;76;Recolectado;16.8;12.06
354;Jueves;Noviembre;2022;Sofía Zamora;Dirección 243;Empleado 243;Puesto 243;Jacaltenango; Carga peligrosa; Carga peligrosa;6.67;14;En Bodega;39.43;25.57
438;Martes;Octubre;2021;Paula Araya;Dirección 244;Empleado 244;Puesto 244;Villa Canales; Paquete de libros; Paquete de libros;2.57;84;Recolectado;27.38;24.88
715;Martes;Septiembre;;Carolina Díaz;Dirección 245;Empleado 245;Puesto 245;Jutiapa; Envío a domicilio; Envío a domicilio;0.38;56;En Bodega;26.36;90.19
480;Martes;Septiembre;;Juan Martínez;Dirección 246;Empleado 246;Puesto 246;San Benito; Paquete de documentos legales; Paquete de documentos legales;3.42;118;Recolectado;45.68;97.64
928;Miércoles;Septiembre;2021;María Jiménez;Dirección 247;Empleado 247;Puesto 247;San Juan Sacatepéquez; Envío de productos frágiles; Envío de productos frágiles;1.8;76;Recolectado;12.05;99.82
231;Sábado;Julio;2023;Manuel Pérez;Dirección 248;Empleado 248;Puesto 248;Coatepeque; Envío de productos frágiles; Envío de productos frágiles;7.2;46;Entregado;26.99;
106;Miércoles;Noviembre;2020;David Ramírez;Dirección 249;Empleado 249;Puesto 249;Nahualá; Envío internacional; Envío internacional;9.89;71;;36.43;3.08
611;Viernes;Septiembre;2020;Joaquín Duarte;Dirección 250;Empleado 250;Puesto 250;Mazatenango; Envío de equipos deportivos; Envío de equipos deportivos;2.5;62;Entregado;47.53;1.84
112;Viernes;Julio;;Marina Montes;Dirección 251;Empleado 251;Puesto 251;San Pedro Sacatepéquez; Envío de artículos de belleza; Envío de artículos de belleza;2.08;79;Devolución;7.34;94.3
464;Lunes;Julio;2023;Isabel Prieto;Dirección 252;Empleado 252;Puesto 252;Quetzaltenango; Envío urgente; Envío urgente;8.28;39;En Bodega;45.9;8.23
270;Viernes;Abril;2023;Carolina Castro;Dirección 253;Empleado 253;Puesto 253;Totonicapán; Paquete con seguro; Paquete con seguro;3.84;54;Recolectado;17.5;36.98
73;Sábado;Julio;2021;Lorena Valverde;Dirección 254;Empleado 254;Puesto 254;San José Pinula; Caja de regalo; Caja de regalo;6.55;8;Pendiente;36.01;4.43
66;Lunes;Diciembre;2023;Gabriel Acosta;Dirección 255;Empleado 255;Puesto 255;Jalapa; Envío de productos de limpieza; Envío de productos de limpieza;2.39;60;Pendiente;42.45;9.05
695;Lunes;Junio;2020;Óscar Morales;Dirección 256;Empleado 256;Puesto 256;Puerto Barrios; Envío aéreo; Envío aéreo;7.99;62;Recolectado;29.04;39.65
726;Sábado;Diciembre;2023;Óscar Moreno;Dirección 257;Empleado 257;Puesto 257;Mazatenango; Carga voluminosa; Carga voluminosa;0.12;93;Entregado;13.1;51.63
67;Miércoles;Agosto;2023;Ana Duarte;Dirección 258;Empleado 258;Puesto 258;Mazatenango; Sobre grande; Sobre grande;8.45;76;Recolectado;5.91;21.21
352;Sábado;Junio;2021;Óscar Rojas;Dirección 259;Empleado 259;Puesto 259;Santa Lucía Cotzumalguapa; Envío de productos frágiles; Envío de productos frágiles;2.49;115;Recolectado;21.12;85.56
578;Sábado;Marzo;2021;Marta Rojas;Dirección 260;Empleado 260;Puesto 260;Antigua Guatemala; Caja con rastreo GPS; Caja con rastreo GPS;5.37;82;En Bodega;36.86;44.15
415;Martes;Marzo;;Eduardo Cordero;Dirección 261;Empleado 261;Puesto 261;Petapa; Envío de artículos personales; Envío de artículos personales;9.67;53;Recolectado;21.56;
817;Jueves;Septiembre;;Miguel Silva;Dirección 262;Empleado 262;Puesto 262;Chimaltenango; Envío de artículos personales; Envío de artículos personales;2.37;101;Entregado;48.52;58.74
336;Sábado;Septiembre;2022;Ricardo Ríos;Dirección 263;Empleado 263;Puesto 263;Sumpango; Paquete de accesorios; Paquete de accesorios;9.62;30;Devolución;49.82;96.06
739;Lunes;Enero;2021;Antonia Quirós;Dirección 264;Empleado 264;Puesto 264;Puerto Barrios; Carga industrial; Carga industrial;4.41;117;En Bodega;12.55;68.92
391;Martes;Diciembre;;Marta Morales;Dirección 265;Empleado 265;Puesto 265;Chicacao; Caja pequeña; Caja pequeña;9.91;29;Devolución;36.65;86.38
712;Sábado;Abril;2023;Joaquín Ruiz;Dirección 266;Empleado 266;Puesto 266;Nebaj; Envío de juguetes; Envío de juguetes;4.47;66;Recolectado;49.23;67.21
925;Domingo;Febrero;2020;Adriana Torres;Dirección 267;Empleado 267;Puesto 267;Sololá; Envío a domicilio; Envío a domicilio;8.59;104;Devolución;28.66;
62;Sábado;Septiembre;2021;Ricardo Rojas;Dirección 268;Empleado 268;Puesto 268;Ciudad Vieja; Envío nocturno; Envío nocturno;0.9;108;Devolución;6.48;52.24
157;Sábado;Diciembre;;José Navarro;Dirección 269;Empleado 269;Puesto 269;Cobán; Envío de material impreso; Envío de material impreso;4.08;38;En Bodega;27.67;
899;Martes;Noviembre;;Raquel Paredes;Dirección 270;Empleado 270;Puesto 270;San Benito; Envío de material impreso; Envío de material impreso;5.81;36;En Bodega;20.54;24.7
189;Viernes;Febrero;2021;Lorena Rojas;Dirección 271;Empleado 271;Puesto 271;San Lucas Sacatepéquez; Caja pequeña; Caja pequeña;3.79;25;Entregado;42.76;99.7
856;Martes;Noviembre;2023;Antonia Martínez;Dirección 272;Empleado 272;Puesto 272;Chicacao; Envío de material impreso; Envío de material impreso;5.78;28;En Bodega;45.29;47.85
575;Jueves;Octubre;;Ricardo Morales;Dirección 273;Empleado 273;Puesto 273;Jutiapa; Envío de artículos personales; Envío de artículos personales;1.93;41;;38.93;92.95
578;Lunes;Noviembre;2020;Paula López;Dirección 274;Empleado 274;Puesto 274;Amatitlán; Caja de regalo; Caja de regalo;0.75;57;Entregado;39.64;34.8
752;Martes;Febrero;2022;Marina Acosta;Dirección 275;Empleado 275;Puesto 275;Guatemala City; Caja grande; Caja grande;9.99;33;Pendiente;38.49;
710;Miércoles;Junio;2023;David Aguilar;Dirección 276;Empleado 276;Puesto 276;Puerto Barrios; Carga voluminosa; Carga voluminosa;6.91;52;En Bodega;20.43;92.77
513;Martes;Octubre;2020;Carlos Peralta;Dirección 277;Empleado 277;Puesto 277;San Benito; Caja con rastreo GPS; Caja con rastreo GPS;3.81;91;Recolectado;25.07;33.02
504;Sábado;Agosto;;Elena Bravo;Dirección 278;Empleado 278;Puesto 278;Santa Catarina Pinula; Envío a zona remota; Envío a zona remota;0.94;118;Recolectado;29.71;
11;Martes;Octubre;;Lucía Vargas;Dirección 279;Empleado 279;Puesto 279;Amatitlán; Envío nocturno; Envío nocturno;2.04;120;Recolectado;28.79;69
